2000,632,HP 564 Yellow (CB320WA),433,HP 564 Yellow Ink Cartridge (CB320WA),1.0
2000,634,HP 564 Magenta (CB319WA),432,HP 564 Magenta Ink Cartridge (CB319WA),1.0
2000,635,HP 564 Cyan (CB318WA),431,HP 564 Cyan Ink Cartridge (CB318WA),1.0
2000,636,HP 564 Black (CB316WA),430,HP 564 Black Ink Cartridge (CB316WA),1.0
2001,889,Epson 141 Black (T141190),2079,Epson 141 Black (T141190),1.0
2002,488,Brother TN-2150 (High Capacity),1517,Brother TN-2150 (High Capacity) ,1.0
2002,751,HP 950XL Black (CN045AA),614,HP 950XL Black Officejet Ink Cartridge (CN045AA),1.0
2003,742,HP 703 Black (CD887AA),489,HP 703 Black Ink Cartridge (CD887AA),1.0
2004,739,HP 704 Black (CN692A),632,HP 704 Black Ink Cartridge (CN692AA),0.9193548387096774
2004,740,HP 704 Color (CN693A),633,HP 704 Tri-color Ink Cartridge (CN693AA),0.9019607843137255
2005,889,Epson 141 Black (T141190),2079,Epson 141 Black (T141190),1.0
2005,891,Epson 141 Magenta (T141390),2081,Epson 141 Magenta (T141390),1.0
2005,892,Epson 141 Yellow (T141490),2082,Epson 141 Yellow (T141490),1.0
2006,616,HP 920XL Cyan (CD972AA),506,HP 920XL Cyan Officejet Ink Cartridge (CD972AA),1.0
2006,615,HP 920XL Magenta (CD973AA),507,HP 920XL Magenta Officejet Ink Cartridge (D973AA),0.9193548387096774
2006,617,HP 920XL Yellow (CD974AA),508,HP 920XL Yellow Officejet Ink Cartridge (CD974AA),1.0
2006,728,HP 920XL Black (CD975AA),509,HP 920XL Black Officejet Ink Cartridge (CD975AA),1.0
2007,435,OKI B410 B430 B440 Toner (43979103),866,OKI B410 B430 B440 Toner Cartridge 43979103 (Item No: OKI B410 3.5K),1.0
2007,1596,Xerox CM205 CP105 Black (CT201591),1297,Xerox CM205/CP105 CT201591 Std Cap Toner 2K - Black (Item No: XER CP105BK),1.0
2008,805,Canon CLI-726 Cyan,1717,Canon CLI-726 Cyan Ink Cartridge,1.0
2008,806,Canon CLI-726 Magenta,1719,Canon CLI-726 Magenta Ink Cartridge,1.0
2008,807,Canon CLI-726 Yellow,1720,Canon CLI-726 Yellow Ink Cartridge,1.0
2008,808,Canon PGI-725 Black,1771,Canon PGI-725 Black Ink Cartridge,1.0
2008,617,HP 920XL Yellow (CD974AA),508,HP 920XL Yellow Officejet Ink Cartridge (CD974AA),1.0
2008,615,HP 920XL Magenta (CD973AA),507,HP 920XL Magenta Officejet Ink Cartridge (D973AA),0.9193548387096774
2008,728,HP 920XL Black (CD975AA),509,HP 920XL Black Officejet Ink Cartridge (CD975AA),1.0
2008,616,HP 920XL Cyan (CD972AA),506,HP 920XL Cyan Officejet Ink Cartridge (CD972AA),1.0
2008,1841,HP v165w 8GB USB 2.0 Flash Drive - Blue,6138,HP v165w Mini-mobile Thumb drive - 8GB (Item No: HPV165W 8GB) A4R2B46,0.625
2008,1857,HP v250w 4GB USB 2.0 Flash Drive,2821,HP v250w Stainless Steel USB Flash Drive,0.6666666666666666
2009,333,HP 126A Black (CE310A),540,HP 126A Black LaserJet Toner Cartridge (CE310A),1.0
2009,334,HP 126A Cyan (CE311A),542,HP 126A Cyan LaserJet Toner Cartridge (CE311A),1.0
2009,335,HP 126A Yellow (CE312A),543,HP 126A Yellow LaserJet Toner Cartridge (CE312A),1.0
2009,336,HP 126A Magenta (CE313A),544,HP 126A Magenta LaserJet Toner Cartridge (CE313A),1.0
2009,314,HP 85A (CE285A),538,HP 85A Black LaserJet Toner Cartridge (CE285A),1.0
2009,760,Canon PG-810XL Black,1765,Canon PG-810XL Black Ink Cartridge,1.0
2009,778,Canon CL-811XL Color,1712,Canon CL-811XL Color Ink Cartridge,1.0
2010,1879,Brother LC-73 Color Value Pack,1462,Brother LC-73 Color Value Pack Ink Cartridge,1.0
2010,1880,Brother LC-73 Black Twin Pack,1460,Brother LC-73 Black Twin Pack Ink Cartridge ,1.0
2011,765,Canon CLI-821 Yellow,1734,Canon CLI-821 Yellow Ink Cartridge,1.0
2011,768,Canon CLI-821 Cyan,1731,Canon CLI-821 Cyan Ink Cartridge,1.0
2011,769,Canon CLI-821 Black,1730,Canon CLI-821 Black Ink Cartridge,1.0
2011,759,Canon PGI-820 Black,1772,Canon PGI-820 Black Ink Cartridge,1.0
2011,766,Canon CLI-821 Magenta,1733,Canon CLI-821 Magenta Ink Cartridge,1.0
2012,741,HP 703 Color (CD888AA),490,HP 703 Tri-color Ink Cartridge (CD888AA),1.0
2012,742,HP 703 Black (CD887AA),489,HP 703 Black Ink Cartridge (CD887AA),1.0
2013,741,HP 703 Color (CD888AA),490,HP 703 Tri-color Ink Cartridge (CD888AA),1.0
2013,742,HP 703 Black (CD887AA),489,HP 703 Black Ink Cartridge (CD887AA),1.0
2014,741,HP 703 Color (CD888AA),490,HP 703 Tri-color Ink Cartridge (CD888AA),1.0
2014,742,HP 703 Black (CD887AA),489,HP 703 Black Ink Cartridge (CD887AA),1.0
2015,1596,Xerox CM205 CP105 Black (CT201591),1297,Xerox CM205/CP105 CT201591 Std Cap Toner 2K - Black (Item No: XER CP105BK),1.0
2015,577,Xerox CM205 CP105 Cyan (CT201592),1298,Xerox CM205/CP105 CT201592 Std Cap Toner 1.4K - Cyan (Item No: XER CP105CY),1.0
2015,578,Xerox CM205 CP105 Magenta (CT201593),1299,Xerox CM205/CP105 CT201593 Std Cap Toner 1.4K - Magenta (Item No: XER CP105MG),1.0
2016,1596,Xerox CM205 CP105 Black (CT201591),1297,Xerox CM205/CP105 CT201591 Std Cap Toner 2K - Black (Item No: XER CP105BK),1.0
2016,577,Xerox CM205 CP105 Cyan (CT201592),1298,Xerox CM205/CP105 CT201592 Std Cap Toner 1.4K - Cyan (Item No: XER CP105CY),1.0
2016,578,Xerox CM205 CP105 Magenta (CT201593),1299,Xerox CM205/CP105 CT201593 Std Cap Toner 1.4K - Magenta (Item No: XER CP105MG),1.0
2017,1596,Xerox CM205 CP105 Black (CT201591),1297,Xerox CM205/CP105 CT201591 Std Cap Toner 2K - Black (Item No: XER CP105BK),1.0
2017,577,Xerox CM205 CP105 Cyan (CT201592),1298,Xerox CM205/CP105 CT201592 Std Cap Toner 1.4K - Cyan (Item No: XER CP105CY),1.0
2017,578,Xerox CM205 CP105 Magenta (CT201593),1299,Xerox CM205/CP105 CT201593 Std Cap Toner 1.4K - Magenta (Item No: XER CP105MG),1.0
2018,682,HP 21XL Black (C9351CA),341,HP 21XL Black Inkjet Print Cartridge (C9351CA),1.0
2019,349,HP 85AD Dual Pack (CE285AD),539,HP 85AD Black Dual Pack LaserJet Toner Cartridges (CE285AD),1.0
2020,742,HP 703 Black (CD887AA),489,HP 703 Black Ink Cartridge (CD887AA),1.0
2021,752,HP 951XL Cyan (CN046AA),615,HP 951XL Cyan Officejet Ink Cartridge (CN046AA),1.0
2021,754,HP 951XL Yellow (CN048AA),617,HP 951XL Yellow Officejet Ink Cartridge (CN048AA),1.0
2022,742,HP 703 Black (CD887AA),489,HP 703 Black Ink Cartridge (CD887AA),1.0
2023,742,HP 703 Black (CD887AA),489,HP 703 Black Ink Cartridge (CD887AA),1.0
2024,1580,HP Deskjet 3070A e-All-in-One Printer - B611a (CQ191A),2330,HP Deskjet Ink Advantage 3545 HPA9T81B-A4 e-All-in-One Wireless Inkjet Printer,0.42857142857142855
2024,1686,Samsung ML-1630 Toner (ML-D1630A),20826,HP 30A Black Original LaserJet Toner Cartridge (CF230A),0.39655172413793105
2025,1134,Brother MFC-7360,7976,Brother MFC-7360 Laser Printer,1.0
2025,520,Brother TN-2280 (High Capacity),1519,Brother TN-2280 Toner Cartridge - HIGH Capacity,1.0
2025,616,HP 920XL Cyan (CD972AA),506,HP 920XL Cyan Officejet Ink Cartridge (CD972AA),1.0
2025,615,HP 920XL Magenta (CD973AA),507,HP 920XL Magenta Officejet Ink Cartridge (D973AA),0.9193548387096774
2025,617,HP 920XL Yellow (CD974AA),508,HP 920XL Yellow Officejet Ink Cartridge (CD974AA),1.0
2025,720,HP 82 Magenta (C4912A),228,HP 82 69-ml Magenta Ink Cartridge (C4912A),1.0
2026,1134,Brother MFC-7360,7976,Brother MFC-7360 Laser Printer,1.0
2026,520,Brother TN-2280 (High Capacity),1519,Brother TN-2280 Toner Cartridge - HIGH Capacity,1.0
2026,616,HP 920XL Cyan (CD972AA),506,HP 920XL Cyan Officejet Ink Cartridge (CD972AA),1.0
2026,615,HP 920XL Magenta (CD973AA),507,HP 920XL Magenta Officejet Ink Cartridge (D973AA),0.9193548387096774
2026,617,HP 920XL Yellow (CD974AA),508,HP 920XL Yellow Officejet Ink Cartridge (CD974AA),1.0
2026,720,HP 82 Magenta (C4912A),228,HP 82 69-ml Magenta Ink Cartridge (C4912A),1.0
2027,1378,Fuji Xerox DocuPrint M205f,1345,Xerox M205 P205 High Capacity CT201610 (Item No: XER P205 2.2K),0.6097560975609756
2028,617,HP 920XL Yellow (CD974AA),508,HP 920XL Yellow Officejet Ink Cartridge (CD974AA),1.0
2028,616,HP 920XL Cyan (CD972AA),506,HP 920XL Cyan Officejet Ink Cartridge (CD972AA),1.0
2028,660,HP 72 130ml Cyan (C9371A),350,HP 72 130-ml Cyan Ink Cartridge (C9371A),1.0
2028,656,HP 72 130ml Photo Black (C9370A),349,HP 72 130-ml Photo Black Ink Cartridge (C9370A),1.0
2029,1812,Brother TZ231 Black on White - 12mm,1560,Brother TZ231 - TZ-231 Black on White - 12mm,0.9390243902439024
2030,1812,Brother TZ231 Black on White - 12mm,1560,Brother TZ231 - TZ-231 Black on White - 12mm,0.9390243902439024
2031,538,Xerox C1110 Yellow (CT201117),1242,Xerox C1110 CT201117 Yellow Toner Cartridge (Item No: XER C1110-YEL),1.0
2031,539,Xerox C1110 Magenta (CT201116),1241,Xerox C1110 CT201116 Magenta Toner Cartridge (Item No: XER C1110-MAG),1.0
2031,540,Xerox C1110 Cyan (CT201115),1239,Xerox C1110 CT201115 Cyan Toner Cartridge (Item No: XER C1110-CY),1.0
2031,524,Xerox 3119 (CWAA0713),1366,Xerox WC3119 Toner Cartridge 3K (Item No: XER WC3119),0.6
2032,323,HP 504A Black (CE250A),516,HP 504A Black LaserJet Toner Cartridge (CE250A),1.0
2033,1812,Brother TZ231 Black on White - 12mm,1560,Brother TZ231 - TZ-231 Black on White - 12mm,0.9390243902439024
2034,726,HP 21/22 Combo Pack (CC630AA),480,HP 21/22 Combo-pack Inkjet Print Cartridges (CC630AA),1.0
2035,758,Canon PGI-5 Black,1769,Canon PGI-5 Black Ink Cartridge,1.0
2036,682,HP 21XL Black (C9351CA),341,HP 21XL Black Inkjet Print Cartridge (C9351CA),1.0
2036,680,HP 22 Color (C9352AA),342,HP 22 Tri-color Inkjet Print Cartridge (C9352AA) EOL 12/04/2016,1.0
2037,236,HP 122A Drum (Q3964A),680,HP 122A LaserJet Imaging Drum (Q3964A),1.0
2038,314,HP 85A (CE285A),538,HP 85A Black LaserJet Toner Cartridge (CE285A),1.0
2039,456,OKI C3300 Magenta (43459454),906,OKI C3300 Magenta Toner Cartridge 43459454 (Item No: OKI C3300M 1.5K),1.0
2039,311,HP 16A (Q7516A),713,HP 16A Black LaserJet Toner Cartridge (Q7516A),1.0
2040,456,OKI C3300 Magenta (43459454),906,OKI C3300 Magenta Toner Cartridge 43459454 (Item No: OKI C3300M 1.5K),1.0
2040,311,HP 16A (Q7516A),713,HP 16A Black LaserJet Toner Cartridge (Q7516A),1.0
2041,268,HP 05A (CE505A),563,HP 05A Black LaserJet Toner Cartridge (CE505A),1.0
83838,10928,Canon CL-741 Color,1709,Canon CL-741 Color Ink Cartridge,1.0
83865,10929,Canon CL-741XL Color,1710,Canon CL-741XL Color Ink Cartridge,1.0
83944,10930,Canon CL-811 Color,1711,Canon CL-811 Color Ink Cartridge,1.0
83964,10931,Canon CL-811XL Color,1712,Canon CL-811XL Color Ink Cartridge,1.0
119091,1320,Xerox DPC2100/C3210DX/C3290FS Fuser Unit 100K (Item No: XER DPC2100 FUS),1324,Xerox DPC2100/C3210DX/C3290FS Belt Unit 100K (Item no: XER DPC2100BLT),0.943089430894309
119098,4721,CBE 761083 51MM Double Clip (Item No: B10-183) A1R2B134,4588,CBE 761083 51MM Double Clip (Item No: B10-183) A1R2B134 (refer to B10-183),1.0
119103,4382,Steel Filing Cabinet LX44GN — 4-Drawer (Item No: LION-LX44GN),20976,LION LX44AS Inner Safe w/ LX44GN Steel Filing Cabinet 4-Drawer,0.7222222222222222
123378,3583,Computer Form 9.5&quot; x 11&quot; 2 Ply NCR 500 Fans,3584,Computer Form 9.5 x 11 2 Ply 2UP NCR 500 Fans,1.0
40710,9039, East-File 1807 Management File A4 (SET OF 4 COLOR),4208,East-File 1807 Management File A4 Blue (Item No: B10-28 BL) A1R1B95,0.7763157894736842
40710,8774,Faber Castell Tri-Grip 2B Pencil -111823 (Free 3 Eraser Caps &amp; 1 Sharpener) - (Item No: A02-32),4744,Faber Castell Tri-Grip 2B Pencil -111823 (Item No: A02-32) A1R1B228,0.9647058823529412
40715,1929,  HP Deskjet Ink Advantage 2020hc (CZ733A) — A4 Single-function USB Color Inkjet Printer,7991,HP DJ Ink Adv 2020hc Printer (Item no: HPCZ733A ),0.5350877192982456
